"","external_gene_name","go_id","name_1006","namespace_1003","Index"
"132231","KLHL9","GO:0097602","cullin family protein binding","molecular_function",3477
"132232","KLHL3","GO:0097602","cullin family protein binding","molecular_function",3470
"132233","KCTD21","GO:0097602","cullin family protein binding","molecular_function",3372
"132234","BTBD1","GO:0097602","cullin family protein binding","molecular_function",727
"132235","DCUN1D1","GO:0097602","cullin family protein binding","molecular_function",1674
"132236","KCTD9","GO:0097602","cullin family protein binding","molecular_function",3377
"132237","KLHL21","GO:0097602","cullin family protein binding","molecular_function",3466
"132238","RNF7","GO:0097602","cullin family protein binding","molecular_function",5847
"132239","MAOB","GO:0097621","monoamine oxidase activity","molecular_function",3964
"132240","MAOA","GO:0097621","monoamine oxidase activity","molecular_function",3963
"132241","RNLS","GO:0097621","monoamine oxidase activity","molecular_function",5849
"132242","KCNB1","GO:0097623","potassium ion export across plasma membrane","biological_process",3319
"132243","KCNA5","GO:0097623","potassium ion export across plasma membrane","biological_process",3316
"132244","KCNE5","GO:0097623","potassium ion export across plasma membrane","biological_process",3327
"132245","KCNT2","GO:0097623","potassium ion export across plasma membrane","biological_process",3366
"132246","KCNA2","GO:0097623","potassium ion export across plasma membrane","biological_process",3313
"132247","KCNIP1","GO:0097623","potassium ion export across plasma membrane","biological_process",3335
"132248","KCNE4","GO:0097623","potassium ion export across plasma membrane","biological_process",3326
"132249","KCNQ1","GO:0097623","potassium ion export across plasma membrane","biological_process",3358
"132250","KCND3","GO:0097623","potassium ion export across plasma membrane","biological_process",3325
"132251","ZFYVE1","GO:0097629","extrinsic component of omegasome membrane","cellular_component",7765
"132252","SLC7A1","GO:0097638","L-arginine import across plasma membrane","biological_process",6366
"132253","SLC47A1","GO:0097638","L-arginine import across plasma membrane","biological_process",6344
"132254","RAMP3","GO:0097643","amylin receptor activity","molecular_function",5604
"132255","RAMP3","GO:0097647","amylin receptor signaling pathway","biological_process",5604
"132256","DRD1","GO:0097648","G protein-coupled receptor complex","cellular_component",1885
"132257","DRD2","GO:0097648","G protein-coupled receptor complex","cellular_component",1886
"132258","CTSL","GO:0097655","serpin family protein binding","molecular_function",1570
"132259","CEBPA","GO:0097677","STAT family protein binding","molecular_function",1178
"132260","PTPN2","GO:0097677","STAT family protein binding","molecular_function",5492
"132261","PTPRT","GO:0097677","STAT family protein binding","molecular_function",5507
"132262","PPARG","GO:0097677","STAT family protein binding","molecular_function",5275
"132263","RNF168","GO:0097680","double-strand break repair via classical nonhomologous end joining","biological_process",5835
"132264","ZBTB7A","GO:0097680","double-strand break repair via classical nonhomologous end joining","biological_process",7710
"132265","TP53BP1","GO:0097680","double-strand break repair via classical nonhomologous end joining","biological_process",7198
"132266","UVRAG","GO:0097680","double-strand break repair via classical nonhomologous end joining","biological_process",7513
"132267","HELQ","GO:0097681","double-strand break repair via alternative nonhomologous end joining","biological_process",2913
"132268","HMCES","GO:0097681","double-strand break repair via alternative nonhomologous end joining","biological_process",2976
"132269","TPCN1","GO:0097682","intracellularly phosphatidylinositol-3,5-bisphosphate-gated monatomic cation channel activity","molecular_function",7206
"132270","NAGLU","GO:0097696","cell surface receptor signaling pathway via STAT","biological_process",4440
"132271","SOCS5","GO:0097699","vascular endothelial cell response to fluid shear stress","biological_process",6499
"132272","COL6A1","GO:0097708","intracellular vesicle","cellular_component",1442
"132273","AP1G2","GO:0097708","intracellular vesicle","cellular_component",351
"132274","ABCA1","GO:0097708","intracellular vesicle","cellular_component",11
"132275","AP3B2","GO:0097708","intracellular vesicle","cellular_component",357
"132276","AP2A2","GO:0097708","intracellular vesicle","cellular_component",354
"132277","GGA2","GO:0097708","intracellular vesicle","cellular_component",2602
"132278","ITSN2","GO:0097708","intracellular vesicle","cellular_component",3269
"132279","TYRP1","GO:0097708","intracellular vesicle","cellular_component",7400
"132280","PLCG2","GO:0097708","intracellular vesicle","cellular_component",5164
"132281","RAB29","GO:0097708","intracellular vesicle","cellular_component",5562
"132282","FKRP","GO:0097709","connective tissue replacement","biological_process",2422
"132283","CEP290","GO:0097711","ciliary basal body-plasma membrane docking","biological_process",1207
"132284","RAB3IP","GO:0097711","ciliary basal body-plasma membrane docking","biological_process",5575
"132285","BCL2L2","GO:0097718","disordered domain specific binding","molecular_function",650
"132286","HSPA2","GO:0097718","disordered domain specific binding","molecular_function",3043
"132287","CDKN2A","GO:0097718","disordered domain specific binding","molecular_function",1165
"132288","EZR","GO:0097718","disordered domain specific binding","molecular_function",2171
"132289","KCNA1","GO:0097718","disordered domain specific binding","molecular_function",3312
"132290","FYN","GO:0097718","disordered domain specific binding","molecular_function",2512
"132291","AP2A2","GO:0097718","disordered domain specific binding","molecular_function",354
"132292","HSP90AB1","GO:0097718","disordered domain specific binding","molecular_function",3038
"132293","CTNNB1","GO:0097718","disordered domain specific binding","molecular_function",1561
"132294","SMAD2","GO:0097718","disordered domain specific binding","molecular_function",6402
"132295","NCOA3","GO:0097718","disordered domain specific binding","molecular_function",4471
"132296","VPS54","GO:0097719","neural tissue regeneration","biological_process",7563
"132297","PPP3CA","GO:0097720","calcineurin-mediated signaling","biological_process",5338
"132298","PPP3CB","GO:0097720","calcineurin-mediated signaling","biological_process",5339
"132299","PPP3R1","GO:0097720","calcineurin-mediated signaling","biological_process",5341
"132300","PPP3CC","GO:0097720","calcineurin-mediated signaling","biological_process",5340
"132301","ENKUR","GO:0097728","9+0 motile cilium","cellular_component",2070
"132302","DNAH5","GO:0097728","9+0 motile cilium","cellular_component",1804
"132303","ENKUR","GO:0097729","9+2 motile cilium","cellular_component",2070
"132304","CFAP43","GO:0097729","9+2 motile cilium","cellular_component",1231
"132305","DNAH6","GO:0097729","9+2 motile cilium","cellular_component",1805
"132306","CFAP52","GO:0097729","9+2 motile cilium","cellular_component",1233
"132307","DNAH9","GO:0097729","9+2 motile cilium","cellular_component",1807
"132308","CFAP221","GO:0097729","9+2 motile cilium","cellular_component",1230
"132309","DNALI1","GO:0097729","9+2 motile cilium","cellular_component",1829
"132310","DNAH7","GO:0097729","9+2 motile cilium","cellular_component",1806
"132311","CETN2","GO:0097729","9+2 motile cilium","cellular_component",1227
"132312","IQUB","GO:0097729","9+2 motile cilium","cellular_component",3224
"132313","DNAH5","GO:0097729","9+2 motile cilium","cellular_component",1804
"132314","DNAH2","GO:0097729","9+2 motile cilium","cellular_component",1803
"132315","DYNC2H1","GO:0097729","9+2 motile cilium","cellular_component",1927
"132316","DNAH14","GO:0097729","9+2 motile cilium","cellular_component",1801
