aEndo	capEndo	vEndo	aSMC	vSMC	Per1	Per2	Fib1	Fib2	Fib3
TSGA10	0.228774219090727	0.274371149887625	0.285152662466297	0.208404435066122	0.302189473594125	0.249152753032231	0.234391272176311	0.336960183093689	0.434015371899151	0.406267923999765
C2orf15	0	0	0	0	0	0	0	0	0	0
LIPT1	0	0.0333375549066121	0	0	0	0	0.045431387462972	0	0	0
MITD1	0.247987120359754	0.294723908637969	0.181114746921756	0.176584010673793	0.344898604313659	0.324004469089209	0.416008424108796	0.24398086233407	0.133225539529816	0.125379372905454
MRPL30	0	0.0178800393900132	0	0	0	0.00467708011787407	0	0	0.0448723053325445	0
LYG2	0.0579923908587519	0.0832350866916406	0.0563248340706	0.0794440174537128	0.0491636608579728	0.0728614137618342	0.0964947457174261	0.0718904518286174	0.0538360711327532	0.0218041189013043
LYG1	0.0386156187171448	0.0478756184171301	0.0591554569172175	0.0371048757649485	0.0778054739789943	0.0595742265371745	0.0434528031573888	0.0411488200368557	0.219688403775851	0.0884533576397688
TXNDC9	0.232420321799619	0.236648607416162	0.197420457967485	0.323909720321896	0.277620332841186	0.256728886026952	0.0549871150701121	0.104074314439705	0.158224134382543	0.151466999643973
EIF5B	0.581509158400077	0.530667851444362	0.53303531966788	0.766184330747097	0.858832735660634	0.677599917436564	0.580763145681913	0.629677062999057	0.55974876389008	0.635283540529218
REV1	0.717736236080905	0.773080435740059	0.764014114368317	0.806017070275844	0.686202481286575	0.733893895370629	0.806194824648483	0.788008856016651	0.737082327777995	0.728694558423169
AFF3	0.676065409707898	2.22352588985901	3.33556363860482	1.40397840303145	1.94918707904819	1.82495103115554	1.48257004011236	2.03852351441182	0.620081739415628	0.552348916993453
LONRF2	0.201982902852208	0.221509757710236	0.101154848850366	0.446370676060031	0.148822292863104	0.0760303390908279	0.326627491226842	0.548221399301582	0.39456314026628	0.376704290859457
CHST10	0.06840342613023	0.081023177472564	0.121774846485047	0.103939947684687	0.0728673205388827	0.0992214857197939	0.0503770608165276	0.0545667320297851	0.0445390916728946	0.0378903177345813
NMS	0	0	0	0	0	0.00397943636793795	0	0	0.00800388457266145	0
PDCL3	0.0312735323010812	0.0279627242091535	0.162296473876284	0.0381209319862592	0.121064979166196	0.0747785712814763	0.0801812171937666	0.0347719476673177	0.0305319962152899	0.0397634601809999
NPAS2	1.07076157149847	1.4490846851602	1.19277839582259	0.352827594297298	0.691424128251538	1.14083665662683	0.606335032461235	1.00761966083495	0.355252789271758	0.34908511417421
RPL31	0.484152537901096	0.356337015036753	0.253867185640547	0.437555361989049	1.17243056464845	0.763188721722727	0.390404657751329	0.374099870258605	0.446692821242495	0.925473645981433
TBC1D8	1.04508170314267	0.932664402686733	0.890021860709984	0.55745409396154	0.633621107779028	0.719393745534366	0.492223857770374	0.951855132655509	2.03983326745048	2.40464480062619
CNOT11	0.261685279133731	0.259834449163027	0.161755410514204	0.147900225341857	0.217401144305657	0.228757304489872	0.290745061373239	0.239991839555431	0.150093255450979	0.190610804847395
RNF149	0.548605271799262	0.545405283438758	0.623928898250934	0.729075367997655	0.816479146210209	0.514959653766278	0.635471331646738	1.08277535425943	0.766423034969441	0.668140064740562
CREG2	0.177732416309461	0.161443798637308	0.0853647810372576	0.1621556353409	0.0434140558836293	0.0832152123434887	0.326294392230024	0.189498194392346	0.161406017043825	0.117864128126441
RFX8	0.028722074839229	0.0791251923972741	0.0380049549923924	0.00498027877084768	0.0964278550350843	0.0728731618852319	0.137747851214975	0.0567703632294381	0.133847646599825	0.0601545869007855
MAP4K4	1.51447064453239	1.52235193402989	1.56199074825171	1.46652477712731	1.31314514083609	1.39834066850494	1.29532513815767	1.50675421047275	1.48608171312834	1.82270805487267
IL1R2	0	0	0.0180906318337956	0	0.0235838350421881	0.00653709763454779	0	0.0701979898638342	0	0
IL1R1	0.0539031072143239	0.323274563553752	1.84039410428008	0.561565363722523	0.746269117672415	0.493180407108813	0.566588265236217	1.95622160256668	0.886359357087142	0.74551302991998
IL1RL2	0.0150773293090163	0.011633408961773	0.0331496494356577	0.0273890289054752	0.0279592638539825	0.0217690535829812	0.0986386777707747	0.231721018031242	0.0294838667614275	0.0327672384396468
IL18R1	0.173015206267033	0.811269685774524	1.11125566678278	0.0591771322831264	0.437856002454134	0.468226580671835	0.0879943898654894	0.143390582018753	0.032877931957296	0.0539255023093786
IL18RAP	0.0312507885262516	0.0116156221699567	0.0181176131577851	0.0189323938624844	0.0106706744832743	0.0088525844779806	0	0	0	0
SLC9A4	0	0.00637615224517382	0.0215122689191984	0	0.00671874023630192	0.00434208000920696	0	0	0.0193645386075072	0
SLC9A2	0.176372553756337	0.661458812780297	0.563630603090498	0.186414071976353	0.385722685509749	0.480000497888421	0.178684636753845	0.31386879246687	1.05451846983622	0.445131376493972
MFSD9	0.0277555836244587	0.039854823116373	0.0263874682454477	0.00827191426552496	0.0453952004113296	0.0523598351483777	0.019498460048793	0.033289541544228	0.0667132261770796	0.0545752497650565
TMEM182	0.060655400189607	0.0854763596873681	0.0515171115635718	0.10733768103923	0.0964381824067082	0.101657094078592	0.12588799781394	0.231218131572601	0.347915393823282	0.195336382797279
POU3F3	0.0230315273555282	0.0253740656141297	0.0153281451888044	0.0751188038345399	0.00595677855697036	0.0168361196117976	0.0874423817151378	0.053308469004099	0.0264193070340298	0.0192704611413128
MRPS9	0.370984138799039	0.294413630123685	0.214944627800418	0.388598816380025	0.406768209059694	0.366574420922513	0.423605110417425	0.332301371312573	0.253443036446063	0.225394370100834
TGFBRAP1	0.177567261854556	0.214374534390899	0.201684104843307	0.203379959309223	0.204563147142887	0.232828265719198	0.219957019837548	0.222515298047271	0.126153644471215	0.189083734850027
C2orf49	0.13253205123784	0.133417941899086	0.146130999092141	0.116277008497158	0.195046364864648	0.165350952685785	0.253854739866384	0.12741842058098	0.0962844838670807	0.173542415818493
FHL2	0.0676046083127745	0.0365702611171245	0.0439447904541422	0.136421840245051	0.494917046237382	0.184822746427777	0.538894675189181	1.27385252095412	0.241985149426734	1.07436706328981
NCK2	0.498198746173946	0.456252385448523	0.496911165550552	0.653977315150236	0.713076229655714	0.667325789096643	1.12247260099026	0.345703922794113	0.439176893898886	0.56839299360199
C2orf40	0.0285111319505227	0.0308321722871418	0	0.309562116532799	0.196303771986634	0.140293399422976	0.0978742843161605	0.0096334290269118	0.0407219002132307	0.113267242166914
UXS1	0.346599464541979	0.381625865910522	0.305935010321198	0.310567161606258	0.423514726861792	0.458202373990452	0.269016493208384	0.205270101142798	0.176366418937305	0.238910480530502
RGPD3	0.116264355781776	0.135895540033409	0.0239716869949852	0.0209469241020456	0.0849832794358388	0.0683478332899874	0.0147656246051839	0	0.0196510452474909	0.069034128099223
CD8B2	0.327709170768307	0.319430338336435	0.0386669775180354	0.170034371673026	0.380281152144984	0.150124437774353	0.00902351589265621	0.0105843270404537	0.0604461486832916	0.017736307301473
ST6GAL2	0.106961490892428	0.111873753559322	0.096559431683336	0.0961092453198066	0.027211181451171	0.037381477367542	0.132974539905172	0.153322069154194	0.048135485241547	0.101229640103642
RGPD4	0.0149038023247153	0.0132644297295695	0.0103666810301565	0.00266040670627899	0.00962158489496395	0.00704346868733735	0	0	0.0397761629726866	0.00561442806990786
SLC5A7	0	0	0	0	0.00089529688651251	0.000231788720613228	0	0	0	0
SULT1C3	0	0	0	0	0	0	0	0	0	0
SULT1C2	0.0776118388475445	0.0830091159188318	0.219950615361397	0.0343438127257502	0.101294976819143	0.0527198879957669	0	0.192856038775473	0.52364852111943	0.708745850849035
SULT1C4	0.353065178823093	0.649237606408978	0.487290183411626	0.138442021222	0.318260885362309	0.467706847797366	0.159224921424009	0.118740504495088	0.253957084384734	0.227634154100885
GCC2	0.748089753231508	0.661737747839648	0.555106997204319	0.621419738202966	0.745461111689793	0.750155970680673	0.860278105730132	0.636461276144431	0.615844575538134	0.856752791338626
LIMS1	0.842149097505108	0.968609383942876	1.07265593464914	0.906860404616137	1.0175695562844	1.08485842519976	0.97193311992764	0.97939538455467	0.883884804483414	1.41504877366512
RANBP2	0.672402647229925	0.678899144157158	0.548182996772407	0.717872496006486	0.846621824180409	0.706874420177869	0.651571887666753	0.940940779752543	1.21607936093879	0.913047749043827
CCDC138	0.153077200727091	0.303508821708549	0.319314575428504	0.160001997826834	0.214165572290374	0.284588095446355	0.180734009432024	0.747254903706838	0.879961578794054	0.485515369265235
EDAR	0.015912779144663	0.0122421134604762	0.00509005384783359	0	0.0201590402279749	0.00816089356324041	0.0276146985584311	0.00945327796615752	0	0.017524058768285
SH3RF3	0.449412677806347	0.668923087841628	1.22637076325975	1.84631735322313	0.732660699871054	0.506545207910273	0.549261921130805	1.0363696703884	1.39805314522729	1.47232215217367
SEPT10	0.405021934859128	0.308251240245708	0.345160081957617	0.612252292726957	0.443791763298987	0.488795978670376	0.580617942161303	0.566414006292998	0.455336466511105	0.698862356250189
SOWAHC	0.0210746123123714	0.00238686384084369	0.00253717089469805	0.0713837007540525	0.0503911320459448	0.0680811755421474	0.0405335745415375	0	0	0.0636066827994604
RGPD5	0.04657974856103	0.0868568790054642	0.00753083656746455	0	0.00416687888372227	0.0165058477958395	0.0370233044145125	0.0559763058668309	0.0777990449911004	0.03247935006315
MALL	0.390736874319583	0.0599461773508319	0.080338029852587	0.056617832750897	0.0831113118454552	0.0404174185996633	0.026072469017591	0	0	0
NPHP1	0.209136332710088	0.149839374842072	0.130246365791014	0.169406737228107	0.195305975031519	0.165919193314813	0.211106809339292	0.365049575792385	0.273522067041167	0.358851881047118
SMIM37	0.108037345115999	0.079412044792278	0.052434084614585	0.228753834021151	0.269376771223585	0.241399151210703	0.127001343734806	0.0930412719843329	0.0465061816177869	0.0274057104046961
RGPD6	0	0	0	0	0.00545262636748698	0.00299839055180373	0	0	0	0
BUB1	0	0	0	0	0.0205800966853236	0.00353353505892808	0	0.016704344335003	0.00690952141013105	0.0307626798922641
ACOXL	0.0656153936876508	0.0605858628114183	0.0788302909608918	0.043445484525617	0.0814562573314672	0.0448683810924852	0.0720652063582072	0.0558772046243617	0.296539958390406	0.0334899771465418
BCL2L11	0.184599375675754	0.0648322256229249	0.116035405226483	0.177879820450163	0.156632327298004	0.160573224092708	0.128919021232057	0.178043950212277	0.135471237918788	0.344044981485927
ANAPC1	0.474258240651529	0.597273025915729	0.552810621091034	0.47199651231164	0.478045401113096	0.52288847748214	0.485114722260566	0.509538605305916	0.425034509550766	0.386448542030305
MERTK	1.01474780788967	0.923700665678569	0.917918031233626	0.942598151875417	1.07502762066863	0.846792520232995	0.902388056030417	0.68472978728702	0.293337359959181	0.24849900101256
TMEM87B	0.865338347362488	0.90815413216292	1.21680091002546	0.421428507340877	0.611798431873637	0.707522322679835	0.231787876266304	0.339128669974401	0.203415066586725	0.256586900882751
FBLN7	0.0405973590537669	0.0166871747585991	0.0476982316359755	0.10191371828313	0.0168047613925754	0.0154296644981451	0	0.0579661974008597	0.0394431486123984	0.0281974108214281
ZC3H8	0.292783863574563	0.274157183866212	0.260991645054789	0.327602462636122	0.21099526552236	0.217941255218765	0.414733708964489	0.412485400192828	0.307380051857626	0.218836124684121
ZC3H6	0.417994293136502	0.518247190596011	0.415177907063017	0.578539185766238	0.545307367643341	0.548747746787067	0.709420231791631	0.444029516318986	0.485162302848291	0.232949052098975
RGPD8	0.100439619643675	0.171825357495026	0.086289681554236	0.0593509292240546	0.0611406452605246	0.0851388358175436	0.0931114112475856	0.115830503097767	0.0495964941356043	0.047248080941623
TTL	0.381187431453824	0.444268365597626	0.428865464312491	0.464975930137511	0.378294130034091	0.349819716095773	0.456436756554065	0.457965166082326	0.2646434098591	0.373522686820404
POLR1B	0.148096462869083	0.130097822271054	0.138431584574414	0.106594453651812	0.134627131393296	0.118732473742092	0.0917816649441913	0.114572776949651	0.101259290040522	0.114308560898363
CHCHD5	0.0704941282101755	0.0886988749875938	0.0269635539763675	0.125286675972723	0.181715703433279	0.0982493155373629	0.0382393712924596	0.0657869883023854	0.0341469631393968	0.034256094735804
SLC20A1	0.843424459327958	0.495284202197646	0.723043457024949	0.284519307794632	0.349060954265815	0.333410596637932	0.193601627559939	0.449497717611936	0.319129910946607	1.02004936031099
NT5DC4	0	0	0	0	0	0	0	0	0	0
CKAP2L	0	0.00217183648916858	0	0	0.00198901277832294	0.00326104650733456	0	0.035374137081118	0	0.0183244245263346
IL1A	0.00997132555307869	0.00954866781166649	0	0	0.00621311180838298	0.0019376256571287	0	0.0110469309677267	0.0422558291567762	0
IL1B	0.0218611983981396	0.0297359757910522	0.0146398415061803	0.0356638776012828	0.115855707227321	0.00865225674334399	0	0.0229576820967123	0.0314120342694585	0.0291931736586775
IL36B	0	0	0	0	0.00382681692406577	0.011697211862083	0	0	0.0144235211306216	0
IL1RN	0	0.00180580434430196	0.00674857467450936	0.00435526910815517	0.0121229966011277	0.00404184791755062	0	0	0	0
PSD4	0.0159984066386019	0.0351579175907625	0.0290453806306767	0.00123446762416801	0.0408848834118671	0.0369839341861821	0	0.0153830986631318	0.13609467535867	0.118334560773825
PAX8	0.091757422389566	0.139392268862883	0.0926986741826523	0.122993330353183	0.133945598014221	0.111566760114088	0.142577032814506	0.177299547456824	0.150423751925864	0.221701313436784
CBWD2	0.254305767382299	0.130009389254752	0.140132498537671	0.205430699564018	0.122383386500932	0.125305722710028	0.124328005781389	0.0702642316678508	0.12098527681578	0.156279727034914
RABL2A	0.283687956380744	0.164561603404715	0.121183155529047	0.187960677466179	0.12995552678522	0.141272386704239	0.113448193514066	0.233668692314812	0.233235379492694	0.161937099961117
SLC35F5	0.597392231009841	0.62655976377852	0.514769199359518	0.736228641941868	0.576083681285799	0.655421560950205	0.715137879703513	0.630149381172316	0.683107137243952	0.541219291000471
ACTR3	1.00269634348213	1.02765641225348	1.14850620827289	1.09537157678876	0.910087053521811	0.961316850896628	0.784760699148368	0.692579317113333	0.697416051419364	0.778392711260978
DPP10	1.24816074321165	1.55091771214108	1.26236195013606	1.39512745042081	0.652703219662054	0.799437027247292	1.78201992318483	1.51820446060627	1.32128020328795	1.0719808035341
DDX18	0.605485408430513	0.757319179920747	0.63596995109948	0.477614034574871	0.853187941655647	0.817073607397765	0.71290445599781	0.483756832845109	0.478938989075447	0.654266863049719
CCDC93	0.580714496549392	0.694508007261894	0.544337104209947	0.417574087196677	0.536946621849431	0.521601925702601	0.504315283092755	0.498325125366032	0.566724991006998	0.513078617683362
INSIG2	0.188039403279176	0.097547670545727	0.0804313279134511	0.110582585988024	0.13005273552339	0.119137195854665	0.119081193106206	0.226777961466139	0.204380452726081	0.184072723035669
MARCO	0	0.00263213460029562	0.00587032324312759	0	0.1050177219944	0.00159924115804232	0.00745946461405576	0	0.0594056950619479	0.0078769405373674
C1QL2	0.0302781723303018	0.0150645945047968	0	0	0.000855813977062985	0.00151917463087095	0	0	0	0.0317522269325542
STEAP3	0.0500864019753734	0.0235336934724237	0.0319394009467329	0	0.0549408499221605	0.0118855947984042	0.00726571548611121	0.0358683302117285	0	0.0241476501678828
C2orf76	0.0707331541101782	0.156510904898475	0.205566160694672	0.165273640973955	0.254382384129176	0.226523082261851	0.193759679957987	0.0841675950714681	0.156442533583926	0.208086864230296
DBI	0.137061837896396	0.178752598082286	0.165189395912883	0.135795603639757	0.595582264203732	0.367352079634992	0.215045860149234	0.105696737154731	0.0803774230434876	0.05846883643394
TMEM37	0	0.0287741884888008	0.0147849237119306	0	0.0338700676510706	0.0379061216505681	0	0	0.00536822961306759	0
SCTR	0	0.0127039252178021	0.0355093221150503	0	0.0526048975540297	0.0215640685222561	0.0268298895531959	0	0.0284118532326827	0.0443664610591525
CFAP221	0.110177906148855	0.117140956856458	0.063059953739447	0.0557580282940146	0.0378694906810816	0.0303220465691844	0.185720805589114	0.161136749537635	0.151831225224889	0.112925331019326
